work_id,year,num_authors,author_ids,citations,is_oa,has_grant,issn,quartile,journal_name
W1941339056,2015,10,"A5076270465,A5003524720,A5080396886,A5108194597,A5066010612,A5060689834,A5067640340,A5100437929,A5001767415,A5091114864",2901,True,False,00928674,Q1,Cell
W2431987552,2016,2,"A5034864461,A5084210146",2900,False,False,14741733,Q1,Nature reviews. Immunology
W2885896746,2018,41,"A5014524643,A5002099848,A5051688844,A5090135498,A5047072223,A5022648071,A5062487957,A5037399426,A5015575648,A5048385516,A5018950569,A5085683555,A5011665597,A5054904671,A5021605317,A5070216040,A5022083347,A5060267238,A5081118587,A5042795213,A5073865207,A5086561714,A5088482854,A5111461300,A5056875713,A5088470136,A5070952722,A5033194385,A5020315021,A5015518427,A5103031463,A5050271902,A5091794017,A5012440108,A5004221938,A5029483877,A5011179840,A5029783450,A5032231103,A5022129131,A5020157030",2899,True,False,00903493,Q1,Critical Care Medicine
W2950985821,2017,4,"A5031598048,A5053806374,A5059355777,A5091163780",2897,True,True,1553734X,Q1,PLoS Computational Biology
W3112066496,2020,2,"A5102839856,A5041769444",2896,True,True,03044076,Q1,Journal of Econometrics
W3013594674,2020,17,"A5053988551,A5042265400,A5034425193,A5004389745,A5034550396,A5059822337,A5007000185,A5075502162,A5035471344,A5040018261,A5087882430,A5086168389,A5046546654,A5067761983,A5044583393,A5061658598,A5026230453",2894,True,True,00368075,Q1,Science
W2161736885,2014,15,"A5028388099,A5026964676,A5066774169,A5075302656,A5085771274,A5044840675,A5060776202,A5012454701,A5080921373,A5047079133,A5066562870,A5040064633,A5112270648,A5042857846,A5048150356",2893,True,True,10634584,Q1,Osteoarthritis and Cartilage
W3181414820,2021,5,"A5056269049,A5002709735,A5091625866,A5049634383,A5101715504",2892,True,True,03600300,Q1,ACM Computing Surveys
W2236332835,2016,2,"A5006369417,A5049612366",2891,True,False,19490976,Q1,Gut Microbes
W3008818676,2020,1,A5073800501,2891,False,False,02546450,Q3,Zhonghua liuxingbingxue zazhi
W1950829641,2015,100,"A5056924090,A5033776881,A5020220136,A5077019444,A5060694592,A5057939952,A5078990648,A5082707379,A5091877862,A5001018614,A5111565243,A5026467217,A5066591796,A5062484062,A5089757931,A5045229080,A5059427266,A5109450023,A5012015166,A5108938193,A5013069844,A5080158021,A5041980697,A5053554259,A5112871954,A5053885529,A5036977977,A5009222009,A5035467859,A5001465443,A5076813249,A5045269845,A5035807893,A5012999075,A5040121580,A5028767258,A5047916157,A5040346750,A5021128890,A5101769952,A5007645333,A5072312711,A5021203811,A5110249474,A5047937578,A5024772763,A5085628999,A5110188072,A5075946443,A5104109623,A5014908889,A5048227961,A5003089475,A5002761234,A5046153384,A5056650437,A5053866909,A5033923938,A5013573655,A5022931646,A5078129009,A5113883901,A5029970557,A5049101338,A5014498991,A5048327749,A5024750878,A5040106086,A5072335941,A5022807395,A5024064471,A5026903972,A5053902359,A5010002884,A5047516733,A5096428867,A5069199851,A5046362203,A5103802569,A5083325281,A5044423004,A5015805694,A5018262531,A5049787915,A5004497016,A5023174631,A5051239846,A5064976641,A5087789402,A5108378152,A5014978419,A5014171464,A5055048393,A5014876730,A5085657357,A5066335313,A5046740782,A5034462194,A5015458809,A5001392592",2886,True,False,00928674,Q1,Cell
W2515286324,2016,4,"A5020512076,A5032826399,A5018069531,A5100334456",2886,False,True,00092665,Q1,Chemical Reviews
W3041960835,2020,30,"A5027268725,A5062648346,A5013066546,A5087186359,A5090069205,A5079484759,A5070919544,A5067491091,A5069703797,A5066774133,A5009886074,A5067854644,A5011591762,A5032754634,A5049019312,A5111908187,A5001192345,A5010262698,A5058716522,A5089989719,A5000936651,A5102750836,A5101443447,A5085115846,A5066604847,A5029004287,A5025962485,A5083186666,A5014403667,A5102772804",2886,True,True,00368075,Q1,Science
W2553221934,2016,5,"A5100327948,A5101896884,A5109146055,A5111460105,A5111030071",2885,False,False,13598368,Q1,Composites Part B Engineering
W3037447387,2017,3,"A5057491317,A5085972939,A5090528241",2885,True,True,00346861,Q1,Reviews of Modern Physics
W2796277309,2018,5,"A5054877172,A5021353842,A5026865022,A5021241886,A5065926170",2883,True,False,21904286,Q2,Beilstein Journal of Nanotechnology
W2982316857,2019,42,"A5003562101,A5085244021,A5064372346,A5016135148,A5046028804,A5044550553,A5035994661,A5060218009,A5027028182,A5040662871,A5051181433,A5030338894,A5042079657,A5074976302,A5006011042,A5053301405,A5049117133,A5017056095,A5004153109,A5030684417,A5026525021,A5004587207,A5044929367,A5003238807,A5038674161,A5008051481,A5110645760,A5041145688,A5100420915,A5061277347,A5024901763,A5089972944,A5060347694,A5087110087,A5078257563,A5087275466,A5081322018,A5066294254,A5090341705,A5005349213,A5029120484,A5091771290",2882,False,False,00280836,Q1,Nature
W2911997094,2019,3,"A5081003999,A5004260600,A5042863303",2881,True,True,15499618,Q1,Journal of Chemical Theory and Computation
W3037259832,2020,5,"A5082548703,A5076905500,A5047596984,A5036338722,A5100423139",2881,True,True,24519294,Q1,Chem
W2043274355,2014,6,"A5020977987,A5100392806,A5003356740,A5022803770,A5110219469,A5113688807",2880,True,False,03051048,Q1,Nucleic Acids Research
W4221115671,2022,18,"A5086709693,A5078508725,A5005906341,A5058710870,A5068568294,A5057000711,A5090308537,A5067252925,A5030433655,A5036493550,A5058266150,A5054728938,A5004358236,A5082563631,A5079179187,A5035422708,A5010234110,A5001449157",2880,True,False,00368075,Q1,Science
W2058571677,2014,6,"A5057836299,A5053996737,A5103490546,A5009879346,A5091279780,A5059454433",2879,True,False,14712288,Q1,BMC Medical Research Methodology
W2086880071,2014,8,"A5061426001,A5026332159,A5076267890,A5024027903,A5033083056,A5053232492,A5082169837,A5077599795",2878,False,False,17483387,Q1,Nature Nanotechnology
W2120203545,2014,73,"A5042248757,A5007694037,A5101773077,A5029003110,A5059773134,A5065469571,A5107446371,A5026613773,A5082059107,A5071945009,A5077212270,A5074191286,A5106184717,A5048507046,A5109844716,A5041867032,A5062867494,A5064151300,A5108122746,A5076161489,A5051502757,A5025707623,A5109403482,A5041552962,A5109403482,A5110671824,A5108094981,A5111915894,A5053660748,A5111509532,A5025950676,A5056342618,A5105356536,A5100727528,A5108086695,A5032508279,A5047325459,A5070124449,A5104489690,A5034995895,A5075282771,A5103381388,A5086153061,A5017272571,A5107852256,A5002326750,A5073792258,A5007694037,A5033359462,A5053194091,A5056342618,A5048994032,A5081041579,A5110573010,A5070438154,A5089208862,A5064108429,A5107854057,A5042290277,A5088538509,A5025950676,A5107842413,A5103622388,A5019705107,A5032508279,A5037583143,A5010481003,A5059050074,A5033831989,A5103381388,A5059893935,A5004194543,A5024194412",2878,True,False,0195668X,Q1,European Heart Journal
W3004480399,2020,100,"A5080997789,A5103208897,A5064519985,A5101627563,A5059272387,A5066935160,A5047273273,A5055790071,A5070358742,A5035014875,A5045381779,A5057300983,A5058377816,A5110746303,A5087559200,A5024231765,A5003575856,A5061483267,A5080997789,A5035014875,A5047273273,A5007657275,A5073597133,A5055790071,A5108123844,A5001392592,A5070358742,A5064519985,A5101627563,A5045381779,A5070956718,A5103208897,A5058377816,A5057300983,A5070808897,A5020879914,A5110746303,A5087559200,A5061483267,A5081957766,A5059272387,A5025870661,A5077305666,A5045510214,A5078961996,A5024231765,A5063124326,A5110664951,A5030942209,A5058103562,A5039053890,A5046081802,A5003575856,A5066935160,A5108490710,A5086881402,A5001392592,A5078961996,A5058103562,A5028725974,A5110664952,A5051804789,A5111948748,A5102865320,A5053487762,A5077671009,A5050433869,A5102349897,A5111495221,A5033776881,A5022477189,A5044251095,A5027004121,A5089296981,A5077019444,A5063290790,A5080997789,A5060694592,A5030304907,A5026404705,A5036182035,A5057939952,A5041467146,A5021366050,A5024556195,A5026378420,A5056660858,A5045027466,A5074271128,A5039112516,A5019988905,A5015815640,A5000960910,A5002609630,A5021762206,A5071480204,A5090794174,A5112503937,A5079014077,A5052025523",2877,True,False,00280836,Q1,Nature
W2596630349,2017,46,"A5006299972,A5003701498,A5043694604,A5087968272,A5011929901,A5064642955,A5014030538,A5049818092,A5067535792,A5035108611,A5090738909,A5102780422,A5056042586,A5001844345,A5008398784,A5061292951,A5007824948,A5026165345,A5043588498,A5038907253,A5032185502,A5051966858,A5013744749,A5046583970,A5051681301,A5049033653,A5034460450,A5087098116,A5037861667,A5032581558,A5038882588,A5100412399,A5006431613,A5048460577,A5091055019,A5029901398,A5056699802,A5060311343,A5083248097,A5071193621,A5019833667,A5009441380,A5042858580,A5011128042,A5078349344,A5039240758",2876,False,False,00280836,Q1,Nature
W2508069933,2016,7,"A5071851332,A5079802303,A5082056294,A5112537731,A5026088869,A5100632072,A5052765751",2875,True,False,01406736,Q1,The Lancet
W2067910821,2014,12,"A5032913867,A5100335148,A5100358867,A5056673049,A5071253645,A5003195136,A5102090276,A5114417933,A5005362151,A5050757689,A5109160404,A5066648930",2872,False,False,00368075,Q1,Science
W2925446385,2019,100,"A5066717752,A5100632072,A5028089935,A5070782948,A5064697305,A5103842783,A5085449385,A5071569707,A5077301130,A5019547742,A5100669294,A5018757509,A5100406024,A5021579570,A5068401391,A5035553323,A5034739279,A5111328468,A5089639776,A5034079680,A5021103208,A5054374589,A5070137528,A5012066163,A5035063101,A5080904833,A5006750378,A5039442464,A5102881127,A5110500102,A5111005949,A5001536238,A5026725606,A5019547742,A5021012715,A5010326930,A5014075249,A5071235015,A5085449385,A5070877771,A5008061093,A5048197279,A5014919660,A5110605456,A5110852714,A5087177667,A5100329964,A5042212302,A5057704753,A5112598892,A5069918600,A5064697305,A5016655431,A5090294448,A5043750077,A5110624444,A5026982179,A5104316657,A5062054307,A5077459059,A5096509694,A5008943753,A5112425910,A5006882159,A5096483288,A5000513331,A5078446936,A5096597487,A5063964544,A5050063396,A5100683751,A5060759473,A5100728900,A5028859301,A5009974709,A5087199549,A5072563857,A5063353819,A5016180652,A5056404979,A5108693304,A5020844761,A5052141856,A5062202866,A5062647247,A5066553162,A5112425911,A5005775552,A5006615214,A5008382382,A5041916091,A5057383604,A5007665505,A5100751322,A5007825172,A5103851058,A5035060250,A5108254232,A5084618214,A5045832805",2872,False,False,01406736,Q1,The Lancet
W2167810128,2014,13,"A5107429321,A5043817969,A5030544708,A5069906869,A5064992004,A5109252299,A5026839393,A5091049907,A5007119101,A5109869255,A5111845392,A5035079579,A5036470851",2870,True,False,00034967,Q1,Annals of the Rheumatic Diseases
W2396319370,2014,12,"A5107897957,A5001026049,A5028576363,A5013881418,A5072689351,A5081858829,A5071587808,A5102870124,A5035420062,A5080658061,A5028473517,A5022830903",2870,True,False,00097322,Q1,Circulation
W2147299002,2015,5,"A5001003373,A5048688130,A5005328487,A5013539361,A5024800697",2869,True,True,1755098X,Q1,Molecular Ecology Resources
W4205645630,2014,16,"A5058388613,A5055611045,A5109012027,A5025889874,A5070658591,A5108588013,A5105408809,A5069822855,A5029533765,A5039740116,A5035271993,A5107441436,A5084565412,A5031053016,A5007520572,A5034586607",2869,True,False,07351097,Q1,Journal of the American College of Cardiology
W2914597263,2019,2,"A5055994651,A5070961317",2866,False,False,00063207,Q1,Biological Conservation
W2033386838,2015,10,"A5042470973,A5083044730,A5065929784,A5012784087,A5008958999,A5052900622,A5012916305,A5091057740,A5053569958,A5016883027",2865,True,False,00928674,Q1,Cell
W2610936380,2017,20,"A5043612595,A5069300680,A5007515276,A5067003647,A5086882563,A5056688528,A5015303568,A5038969137,A5003906647,A5051956832,A5051689581,A5110873768,A5067255087,A5028439621,A5038532275,A5076153821,A5019855594,A5103589948,A5080148683,A5110052342",2862,False,False,21686254,Q1,JAMA Surgery
W3001218623,2020,10,"A5044299985,A5050778237,A5101751853,A5029999630,A5063868741,A5010430384,A5057892476,A5033775618,A5060357920,A5010663876",2861,False,True,00092665,Q1,Chemical Reviews
W3102455230,2018,6,"A5051690828,A5034233079,A5079459509,A5103101749,A5091609179,A5042017468",2861,True,True,17412560,Q1,Journal of Neural Engineering
W3009063690,2020,2,"A5071814454,A5024282536",2859,False,False,00284793,Q1,New England Journal of Medicine
W2177834950,2015,2,"A5074362044,A5104360266",2858,True,True,09057188,Q1,Scandinavian Journal of Medicine and Science in Sports
W3101479050,2019,77,"A5014090748,A5080222383,A5059699271,A5070300902,A5078045247,A5112394419,A5110285125,A5065681671,A5030940558,A5047982487,A5082137581,A5100631442,A5101609780,A5052857670,A5048515902,A5113443645,A5072846859,A5036253306,A5012506742,A5010185866,A5109590205,A5042731148,A5018111279,A5032905353,A5036477169,A5055936203,A5064322061,A5070979642,A5073463944,A5104082891,A5001784263,A5070406226,A5113537118,A5100422956,A5066301431,A5081282113,A5008493129,A5055445003,A5086107545,A5036734283,A5066479253,A5038127891,A5067622941,A5025879410,A5082098486,A5037760902,A5023528725,A5108824437,A5045253258,A5067567254,A5012093360,A5074796834,A5111126319,A5026939567,A5078061066,A5012248461,A5112853502,A5086251083,A5105551481,A5073032636,A5042184175,A5023002743,A5073521804,A5049281132,A5022797632,A5055747836,A5004248032,A5088652222,A5017998851,A5056634599,A5045073686,A5101447191,A5001290564,A5027626662,A5020699999,A5012231169,A5043106778",2857,True,False,00280836,Q1,Nature
W2595629513,2017,4,"A5079243605,A5066162491,A5068210416,A5025100017",2855,False,False,02635577,Q1,Industrial Management & Data Systems
W3096828292,2020,5,"A5058022821,A5042021831,A5076409992,A5071658942,A5111066528",2855,True,True,03051048,Q1,Nucleic Acids Research
W3096967708,2020,5,"A5088265194,A5059029831,A5047600157,A5058142962,A5086273776",2854,True,False,17401526,Q1,Nature Reviews Microbiology
W2111099202,2016,18,"A5091523473,A5055211892,A5055188417,A5021240310,A5103427365,A5083616490,A5032508279,A5110460003,A5080753934,A5111756488,A5045816461,A5107844284,A5057557099,A5023972061,A5040031334,A5101620331,A5075242638,A5107845924",2853,True,False,0195668X,Q1,European Heart Journal
W2564630286,2016,9,"A5080182359,A5006735405,A5020586713,A5007082842,A5081452784,A5087564147,A5007465345,A5051435576,A5012796306",2853,True,False,09483349,Q1,The International Journal of Life Cycle Assessment
W2764072425,2017,1,A5101973440,2853,False,False,01972243,Q1,The Information Society
W1594567624,2014,16,"A5046875895,A5059931071,A5018887038,A5083806995,A5054720088,A5071295357,A5010837310,A5035875616,A5044123410,A5039868255,A5082956205,A5011756260,A5067205817,A5067340055,A5010252378,A5082226580",2851,True,False,14651858,Q1,Cochrane library
W2469775770,2016,2,"A5043668523,A5050838768",2851,True,True,02732297,Q1,Developmental Review
W1729017034,2015,27,"A5091290326,A5109093208,A5018561836,A5065658064,A5011412840,A5033336583,A5044797461,A5012334708,A5060572491,A5107988048,A5108192522,A5002863420,A5087492716,A5076225010,A5063755421,A5030072310,A5067737398,A5003363875,A5080983612,A5101763094,A5057201507,A5013958215,A5039529375,A5101494251,A5031889135,A5036225895,A5088968784",2850,True,False,00280836,Q1,Nature
W1515023627,2015,20,"A5028293180,A5068660054,A5022598646,A5004681173,A5077227216,A5030630152,A5069917573,A5013549427,A5050186049,A5079499472,A5015736805,A5019775415,A5031990323,A5091604970,A5039795688,A5013059849,A5016636623,A5079237100,A5048280875,A5020510395",2848,True,False,10976256,Q1,Nature Neuroscience
W2037561382,2014,2,"A5023335715,A5046175530",2848,False,False,00280836,Q1,Nature
W2080133951,2014,2,"A5018023802,A5087579719",2848,True,False,00010782,Q1,Communications of the ACM
W4310461604,2022,19,"A5081621207,A5075884817,A5108408168,A5022462599,A5022789521,A5108202558,A5002568639,A5100432954,A5064852158,A5103482315,A5050497539,A5113696911,A5085209554,A5049484291,A5111430403,A5031104672,A5109159919,A5109576366,A5074331541",2848,True,False,00284793,Q1,New England Journal of Medicine
W571628560,2015,1,A5111374182,2848,True,True,01688278,Q1,Journal of Hepatology
W2788142646,2018,5,"A5100687676,A5057879662,A5051179946,A5002498799,A5007420876",2846,False,False,10643745,Q4,Methods in molecular biology
W1978670003,2014,3,"A5050587534,A5102958677,A5033040903",2844,False,False,03932990,Q1,European Journal of Epidemiology
W3006643024,2020,11,"A5005040479,A5060546219,A5101787448,A5102898192,A5019458062,A5100731290,A5100705792,A5100689031,A5039947845,A5101614210,A5027041701",2844,True,False,00338419,Q1,Radiology
W2161112598,2015,100,"A5051804789,A5090941234,A5056924090,A5060694592,A5057939952,A5054883179,A5044585372,A5113559390,A5021762206,A5082707379,A5069064105,A5026467217,A5066591796,A5031824245,A5050848972,A5013069844,A5046141598,A5041980697,A5008124866,A5053474145,A5053885529,A5036977977,A5047273273,A5086970907,A5007657275,A5045269845,A5035807893,A5018133494,A5032741707,A5074831109,A5055368367,A5012999075,A5028767258,A5012234751,A5030233600,A5043769628,A5016344156,A5007645333,A5072312711,A5039232329,A5082372397,A5086492639,A5068454825,A5056969058,A5024772763,A5060442695,A5042883465,A5087427252,A5109425834,A5100401992,A5030622261,A5024607247,A5104109623,A5014908889,A5002761234,A5105304562,A5046153384,A5056650437,A5053866909,A5033923938,A5086007942,A5103118796,A5040379508,A5054925827,A5078129009,A5113883901,A5112385278,A5040106086,A5070658179,A5024064471,A5026903972,A5046590337,A5086948636,A5046284088,A5027282931,A5015805694,A5049787915,A5051239846,A5036003731,A5064430125,A5108378152,A5014978419,A5014171464,A5014876730,A5066335313,A5034462194,A5042321575,A5001392592,A5110552759,A5010079764,A5014573705,A5009087038,A5087098093,A5069223911,A5059817848,A5086670196,A5052903538,A5113642249,A5076534019,A5064226037",2843,True,False,00928674,Q1,Cell
W2747721206,2017,19,"A5010459902,A5075366571,A5064919998,A5082322271,A5029388192,A5062687198,A5052358762,A5071210032,A5042082896,A5075819538,A5075793582,A5077716900,A5051096329,A5112718839,A5064807950,A5066497462,A5006562752,A5032041753,A5049330077",2842,False,False,00314005,Q1,PEDIATRICS
